lon,lat,voterType,COLOR,id
-89.7829740571,43.9602729916,NOVOTE,#9999999,2518
-89.7829616907,44.2047843372,NOVOTE,#9999999,14298
-89.7829615682,43.7110126501,NOVOTE,#9999999,4324
-89.7829566266,43.6689468203,NOVOTE,#9999999,17300
-89.782956555,43.9557634896,NOVOTE,#9999999,2544
-89.7829334887,43.7503360784,NOVOTE,#9999999,16085
-89.7829280556,44.1294334235,REP,#ca0020,2722
-89.7829147366,44.2105993841,REP,#ca0020,13902
-89.7828950917,43.8105988204,DEM,#0571b0,15513
-89.7828904506,43.9857313037,NOVOTE,#9999999,11592
-89.7828854753,43.7026404469,DEM,#0571b0,4367
-89.7828626391,44.2162914781,REP,#ca0020,13065
-89.7828588782,44.2167578994,DEM,#0571b0,13038
-89.7828493403,43.7113642395,REP,#ca0020,4299
-89.7828475878,43.9944766102,NOVOTE,#9999999,11589
-89.7828127604,43.6699836941,REP,#ca0020,17294
-89.7827592093,43.6734501521,REP,#ca0020,4219
-89.7827312906,44.2060203294,REP,#ca0020,14337
-89.7826821926,43.8727721536,NOVOTE,#9999999,5084
-89.782678278,43.8759171072,NOVOTE,#9999999,5082
-89.7826690089,43.6560255584,NOVOTE,#9999999,4189
-89.7826656872,43.8701886527,NOVOTE,#9999999,5087
-89.7826636885,44.0919598826,DEM,#0571b0,3353
-89.7826574529,43.8427080674,DEM,#0571b0,5616
-89.7826475739,43.8063953204,REP,#ca0020,15537
-89.7826258224,43.9695993132,DEM,#0571b0,2287
-89.7826201605,44.0279577927,DEM,#0571b0,11767
-89.7826183778,43.6928735387,NOVOTE,#9999999,4401
-89.7826029479,43.7342530607,NOVOTE,#9999999,16258
-89.7825886484,44.2014865697,NOVOTE,#9999999,13578
-89.7825854635,43.9556866598,DEM,#0571b0,2540
-89.7825794861,43.9534199365,NOVOTE,#9999999,2536
-89.7825562273,43.8411227245,REP,#ca0020,5660
-89.7825555384,43.9535776065,NOVOTE,#9999999,2564
-89.782513562,44.0202757634,REP,#ca0020,11506
-89.7825078482,43.984008841,DEM,#0571b0,11611
-89.7825071379,43.9423138416,REP,#ca0020,1700
-89.7824825375,44.109506151,DEM,#0571b0,3279
-89.7824825076,44.2020240934,DEM,#0571b0,13564
-89.782441784,44.1114347205,DEM,#0571b0,3277
-89.7824230465,44.2010617112,DEM,#0571b0,13561
-89.7824013367,44.103557388,NOVOTE,#9999999,3284
-89.7823997929,44.2075783053,NOVOTE,#9999999,14338
-89.7823619552,43.9541052595,REP,#ca0020,2498
-89.7823553846,44.2023056881,REP,#ca0020,13568
-89.782330738,43.8172647486,DEM,#0571b0,15526
-89.78232545,43.9533368879,DEM,#0571b0,2525
-89.7823240626,43.7256613003,NOVOTE,#9999999,4004
-89.7822919098,43.6730008703,DEM,#0571b0,4218
-89.7822913129,43.9794968291,NOVOTE,#9999999,2230
-89.7822788478,43.9841844859,REP,#ca0020,11621
-89.7822623454,43.9536912182,REP,#ca0020,2529
-89.7822340962,44.1999483102,DEM,#0571b0,13556
-89.7822292244,43.9540961989,NOVOTE,#9999999,2507
-89.7821741364,44.1382117958,DEM,#0571b0,2704
-89.7821475595,43.9837333433,NOVOTE,#9999999,11627
-89.7821169641,44.2169879008,NOVOTE,#9999999,13123
-89.7821040932,44.0963464412,DEM,#0571b0,3354
-89.7820981102,43.9533192726,NOVOTE,#9999999,2533
-89.7820848049,43.80890123,DEM,#0571b0,15516
-89.7820782359,44.1996093011,NOVOTE,#9999999,13579
-89.7820765049,44.2024685855,REP,#ca0020,13572
-89.7820706348,43.7183375755,DEM,#0571b0,4276
-89.7820658227,44.2156702707,REP,#ca0020,13104
-89.7820619747,43.9528658088,DEM,#0571b0,2528
-89.7820358015,43.8369081248,DEM,#0571b0,5687
-89.781996577,43.9849272152,REP,#ca0020,11620
-89.7819868995,43.8102485824,REP,#ca0020,15553
-89.7819741156,43.7167361318,NOVOTE,#9999999,4311
-89.7819479546,43.6430149179,REP,#ca0020,17320
-89.7819324354,43.7065682085,REP,#ca0020,4369
-89.7819052233,43.957529612,NOVOTE,#9999999,2523
-89.7819002094,44.2083009903,DEM,#0571b0,14134
-89.7818970675,43.955792862,NOVOTE,#9999999,2511
-89.7818583662,43.9873160198,DEM,#0571b0,11562
-89.781837542,44.0494739401,DEM,#0571b0,10877
-89.781828566,43.8425445963,REP,#ca0020,5624
-89.78180583,43.985002579,NOVOTE,#9999999,11635
-89.7817722881,43.8702535369,NOVOTE,#9999999,5085
-89.7817596233,43.979525031,DEM,#0571b0,2226
-89.7817458247,43.9529449205,NOVOTE,#9999999,2537
-89.7817179994,43.870304925,DEM,#0571b0,5071
-89.7817123198,43.8458142265,DEM,#0571b0,5614
-89.7816993772,43.9989256171,NOVOTE,#9999999,11527
-89.7816875886,44.2183162865,NOVOTE,#9999999,13126
-89.7816731133,43.9882664161,REP,#ca0020,11576
-89.7816266827,43.8469731181,NOVOTE,#9999999,5635
-89.7816008077,43.9534329264,NOVOTE,#9999999,2532
-89.7815892168,44.1992347306,NOVOTE,#9999999,13580
-89.7815860141,43.7185251811,DEM,#0571b0,4278
-89.7815748399,43.6572962159,DEM,#0571b0,4187
-89.7815628127,43.6942733535,NOVOTE,#9999999,4404
-89.7815487339,43.9903507577,REP,#ca0020,11584
-89.7815438915,44.1999521437,DEM,#0571b0,13562
-89.7815230058,43.7996885267,DEM,#0571b0,15624
-89.7815175814,43.715434468,NOVOTE,#9999999,4315
-89.7814619459,43.7443444485,REP,#ca0020,16164
-89.781426848,43.9837835942,NOVOTE,#9999999,11634
-89.781424209,44.2197791737,REP,#ca0020,13071
-89.7813995569,43.7940135125,REP,#ca0020,15627
-89.7813948305,43.7846669425,NOVOTE,#9999999,15768
-89.7813762328,43.81532168,NOVOTE,#9999999,15582
-89.7813720221,44.1276670714,DEM,#0571b0,2721
-89.78135643,44.0125057126,NOVOTE,#9999999,11496
-89.7813477935,43.9481276848,REP,#ca0020,1697
-89.7813432506,44.2053463057,DEM,#0571b0,14234
-89.7813133721,43.8330721815,NOVOTE,#9999999,5692
-89.7813076139,43.750794448,NOVOTE,#9999999,16087
-89.7813051331,43.9440986637,NOVOTE,#9999999,1724
-89.7813011143,44.2119739126,REP,#ca0020,13952
-89.7813003723,44.0500995062,NOVOTE,#9999999,10884
-89.7812956382,43.8137445378,REP,#ca0020,15552
-89.7812812069,44.2131425875,REP,#ca0020,13913
-89.7812788649,44.2062782984,REP,#ca0020,14268
-89.7812534605,43.954090686,REP,#ca0020,2530
-89.7811951942,44.2187184806,NOVOTE,#9999999,13122
-89.7811878021,44.2082662066,DEM,#0571b0,14131
-89.7811820064,43.7124829125,DEM,#0571b0,4275
-89.7811784625,43.743904295,NOVOTE,#9999999,16171
-89.7811740749,43.8401504037,DEM,#0571b0,5657
-89.7811723263,43.957680946,NOVOTE,#9999999,2519
-89.7811717376,44.2009173195,REP,#ca0020,13565
-89.781171041,44.0298593886,NOVOTE,#9999999,11772
-89.781167697,43.8177918629,DEM,#0571b0,15512
-89.7810854966,43.9420292207,DEM,#0571b0,1696
-89.7810674104,43.9481391799,DEM,#0571b0,1690
-89.7810620233,43.9910774017,NOVOTE,#9999999,11604
-89.7810268658,43.7210170537,NOVOTE,#9999999,4016
-89.781001128,43.9839158314,DEM,#0571b0,11610
-89.7809789975,43.8692094587,DEM,#0571b0,5070
-89.7809734519,44.2042750118,DEM,#0571b0,14218
-89.7809674617,43.8676174156,NOVOTE,#9999999,5291
-89.780962506,44.212779084,DEM,#0571b0,13863
-89.7809368377,44.2068525401,REP,#ca0020,14287
-89.7809119342,44.2058252832,DEM,#0571b0,14225
-89.7809065593,43.9525056691,NOVOTE,#9999999,2561
-89.7809047551,44.20711716,REP,#ca0020,14277
-89.7808764347,43.6877972565,REP,#ca0020,4228
-89.7808676997,44.0071144916,NOVOTE,#9999999,11528
-89.7808663284,43.889943879,REP,#ca0020,4967
-89.7808643675,44.2098146815,REP,#ca0020,13937
-89.7808287289,43.9850275935,NOVOTE,#9999999,11625
-89.7808177463,44.2054953157,DEM,#0571b0,14224
-89.780810729,44.2210254714,REP,#ca0020,13081
-89.7808023221,44.2190090705,DEM,#0571b0,13028
-89.7807641149,44.2073954903,DEM,#0571b0,14227
-89.7807516553,43.9583348346,REP,#ca0020,2499
-89.780698192,43.8018127977,NOVOTE,#9999999,15636
-89.7806929908,43.9463629595,NOVOTE,#9999999,1725
-89.7806855541,44.2089596667,REP,#ca0020,14140
-89.7806812406,43.8148477573,REP,#ca0020,15536
-89.7806626527,43.9844834201,DEM,#0571b0,11607
-89.7806508493,43.7203400501,DEM,#0571b0,4338
-89.7806461139,43.6502092135,NOVOTE,#9999999,17291
-89.7806137692,43.7149568271,REP,#ca0020,4296
-89.7806108089,43.6984114644,NOVOTE,#9999999,4384
-89.7805892958,43.783927552,NOVOTE,#9999999,15764
-89.7805426218,44.2129013299,REP,#ca0020,13956
-89.7805363493,44.2196348768,REP,#ca0020,13098
-89.7805308625,44.2079757626,NOVOTE,#9999999,14303
-89.7805078891,43.8052712629,DEM,#0571b0,15519
-89.7805004429,43.988290392,DEM,#0571b0,11575
-89.7804883767,43.8729235753,REP,#ca0020,5075
-89.7804641273,43.9523385581,DEM,#0571b0,2552
-89.7804485493,43.9550830412,REP,#ca0020,2546
-89.7804288322,43.9793589866,NOVOTE,#9999999,2231
-89.7804240908,43.9870426614,NOVOTE,#9999999,11593
-89.780417636,43.9550626243,DEM,#0571b0,2545
-89.7804041411,44.2021660396,NOVOTE,#9999999,13576
-89.7803573331,44.0853274605,DEM,#0571b0,3337
-89.7803557777,43.7247164779,DEM,#0571b0,3978
-89.7803543871,43.7293078245,REP,#ca0020,3988
-89.7803474201,43.9849345348,DEM,#0571b0,11615
-89.7803458508,43.9547635083,NOVOTE,#9999999,2547
-89.7803437858,44.0384608093,NOVOTE,#9999999,11764
-89.7802970494,44.2184208813,NOVOTE,#9999999,13120
-89.7802957891,44.2057870281,DEM,#0571b0,14220
-89.7802866584,43.7535270824,DEM,#0571b0,16065
-89.7802827084,43.7523405098,NOVOTE,#9999999,16076
-89.7802802126,43.9856640344,DEM,#0571b0,11563
-89.7802554954,43.9919897624,NOVOTE,#9999999,11594
-89.7802403442,43.8136329054,DEM,#0571b0,15527
-89.780238054,43.8352158041,NOVOTE,#9999999,5693
-89.7802059567,44.2177037057,NOVOTE,#9999999,13116
-89.7801958143,43.6426308397,NOVOTE,#9999999,17323
-89.7801789712,44.2106721618,REP,#ca0020,13918
-89.7801788757,43.9538332853,REP,#ca0020,2531
-89.7801784687,44.2120927626,REP,#ca0020,13914
-89.7801553202,44.0529650322,DEM,#0571b0,10880
-89.7801483357,43.9870734186,REP,#ca0020,11585
-89.7801401445,44.149046693,DEM,#0571b0,2696
-89.7801109797,44.2184676073,DEM,#0571b0,13027
-89.7800829252,44.0240942927,REP,#ca0020,11505
-89.7800636394,43.8989671414,NOVOTE,#9999999,1847
-89.780050672,43.842604172,DEM,#0571b0,5612
-89.7800029174,43.7169840845,REP,#ca0020,4343
-89.7799997222,43.6575702123,REP,#ca0020,4188
-89.7799421259,43.8385911849,NOVOTE,#9999999,5691
-89.7799336408,43.9763669979,NOVOTE,#9999999,2297
-89.7798804897,43.9808895892,NOVOTE,#9999999,2232
-89.7798775481,43.8708986966,DEM,#0571b0,5069
-89.7798460739,43.9761708999,DEM,#0571b0,2290
-89.7798295003,43.9544347892,NOVOTE,#9999999,2535
-89.7798189156,43.9525532785,DEM,#0571b0,2550
-89.7798152767,44.2023730737,REP,#ca0020,13573
-89.7798138315,43.7180473651,NOVOTE,#9999999,4354
-89.7797811481,43.8459180688,NOVOTE,#9999999,5627
-89.7797791486,44.2124595831,IND,#b2abd2,13959
-89.7797626235,43.9841896528,DEM,#0571b0,11614
-89.7797315905,43.6922516144,DEM,#0571b0,4390
-89.7797307888,44.2066445566,DEM,#0571b0,14221
-89.7797306238,43.9453772238,REP,#ca0020,1708
-89.7797191285,43.7452810485,DEM,#0571b0,16162
-89.7797056175,44.007447941,NOVOTE,#9999999,11530
-89.7797030392,43.7292861575,NOVOTE,#9999999,4013
-89.7796990343,44.0206068549,NOVOTE,#9999999,11514
-89.7796942996,44.2202730103,REP,#ca0020,13068
-89.7796587227,43.8150982794,REP,#ca0020,15538
-89.7796412405,44.2063860098,DEM,#0571b0,14236
-89.7796029869,43.7716211795,REP,#ca0020,16006
-89.7795687811,43.8371995637,REP,#ca0020,5690
-89.7795587819,43.8690898557,DEM,#0571b0,5074
-89.7794813438,44.2081949664,REP,#ca0020,14254
-89.7794167152,43.8035337469,NOVOTE,#9999999,15572
-89.7793661153,43.9281609952,NOVOTE,#9999999,1788
-89.7793617758,44.2005133316,REP,#ca0020,13583
-89.7793340034,43.8759163845,REP,#ca0020,5077
-89.7793192688,44.2050868512,DEM,#0571b0,14247
-89.7793102944,43.9479603832,DEM,#0571b0,1681
-89.7793082295,43.9535838454,NOVOTE,#9999999,2534
-89.7792952347,44.1995531227,REP,#ca0020,13585
-89.7792944211,43.6877289787,DEM,#0571b0,4226
-89.7792860114,44.2179095216,DEM,#0571b0,13043
-89.7792792723,43.953882301,DEM,#0571b0,2526
-89.7792762068,43.6416883871,NOVOTE,#9999999,17322
-89.7792454999,43.8139020796,DEM,#0571b0,15500
-89.7792425546,44.1991660798,DEM,#0571b0,13582
-89.7792304643,44.2049359521,NOVOTE,#9999999,14304
-89.7792113604,44.147447212,NOVOTE,#9999999,2701
-89.7791945642,43.7879121805,REP,#ca0020,15762
-89.7791814506,44.2176459519,DEM,#0571b0,13041
-89.7791281119,44.2011788336,NOVOTE,#9999999,13586
-89.7790820013,44.2043050208,NOVOTE,#9999999,14305
-89.7790703845,43.9507084776,REP,#ca0020,1709
-89.779038569,43.9731876682,NOVOTE,#9999999,2298
-89.7790189981,43.6745564433,DEM,#0571b0,4217
-89.779018185,44.2061177937,REP,#ca0020,14285
-89.7790077706,44.2043498805,REP,#ca0020,14270
-89.7790037108,43.9816905595,DEM,#0571b0,2227
-89.7789728176,43.9529152371,NOVOTE,#9999999,2558
-89.7789672224,44.2021000758,DEM,#0571b0,13581
-89.7789431412,44.2070567623,NOVOTE,#9999999,14302
-89.7789431382,43.7189806828,NOVOTE,#9999999,4362
-89.7789319689,43.9522160444,DEM,#0571b0,2549
-89.7789244268,44.1369601081,NOVOTE,#9999999,2723
-89.7789197156,43.7115693299,REP,#ca0020,4349
-89.7789173903,44.2106788406,DEM,#0571b0,13895
-89.7789106161,44.2196044656,REP,#ca0020,13070
-89.7789071682,43.7456361166,NOVOTE,#9999999,16078
-89.7788982678,43.9848634843,NOVOTE,#9999999,11628
-89.7788835367,44.208110178,NOVOTE,#9999999,14314
-89.7788721133,43.9848296659,DEM,#0571b0,11613
-89.7788654604,43.9522122731,DEM,#0571b0,2548
-89.7788595812,43.9574128793,NOVOTE,#9999999,2513
-89.7788374065,43.9619561357,DEM,#0571b0,2487
-89.7788245024,44.2092228728,NOVOTE,#9999999,14150
-89.7788052317,44.2114517228,DEM,#0571b0,13871
-89.7787764542,44.2119059968,DEM,#0571b0,13873
-89.7787751695,43.868235274,DEM,#0571b0,5288
-89.7787647932,43.6907427895,DEM,#0571b0,4393
-89.7787618077,43.815058122,DEM,#0571b0,15505
-89.778740794,43.7169237393,REP,#ca0020,4352
-89.7787389542,44.2024786989,DEM,#0571b0,13558
-89.7787238288,44.2098200953,REP,#ca0020,13927
-89.7787187116,43.9470658127,NOVOTE,#9999999,1720
-89.7786861935,43.9320944,REP,#ca0020,1785
-89.7786676079,43.9601998165,DEM,#0571b0,2481
-89.7786392898,44.2139120106,DEM,#0571b0,13888
-89.7785977003,43.9436962742,NOVOTE,#9999999,1716
-89.7785785079,43.6466292852,DEM,#0571b0,4689
-89.7785722727,43.7493069529,NOVOTE,#9999999,16077
-89.7785697243,44.0009496176,DEM,#0571b0,11520
-89.7785476665,43.9535531742,REP,#ca0020,2553
-89.7785430016,44.2077543908,REP,#ca0020,14282
-89.7785259352,43.6457506101,NOVOTE,#9999999,4708
-89.7785212042,43.8799704269,DEM,#0571b0,5021
-89.7785151013,43.8109411706,REP,#ca0020,15542
-89.7785125594,44.2122115631,REP,#ca0020,13905
-89.7784884013,44.2205470073,DEM,#0571b0,13051
-89.7784850655,43.9626106153,NOVOTE,#9999999,2514
-89.7784736549,43.68799692,REP,#ca0020,4227
-89.7784695752,44.206457667,DEM,#0571b0,14235
-89.7784505678,44.2171377007,REP,#ca0020,13076
-89.7784460155,44.2104189717,REP,#ca0020,13932
-89.7784451346,44.2025389934,REP,#ca0020,13567
-89.7784398035,43.9521567243,REP,#ca0020,1706
-89.7784136959,44.2189340028,NOVOTE,#9999999,13108
-89.7784111682,43.8145469602,NOVOTE,#9999999,15597
-89.7783807782,43.946601535,REP,#ca0020,1703
-89.7783736875,44.2078033573,DEM,#0571b0,14240
-89.7783513856,44.2028566958,NOVOTE,#9999999,13577
-89.7783499646,43.9490596082,NOVOTE,#9999999,1721
-89.7783479703,43.9543405658,DEM,#0571b0,2527
-89.7783414165,43.6436526373,DEM,#0571b0,4687
-89.7782934307,43.9533617916,NOVOTE,#9999999,2556
-89.7782816972,44.2142513025,DEM,#0571b0,13882
-89.7782706342,43.6437637769,REP,#ca0020,4697
-89.7782684201,43.9529929008,NOVOTE,#9999999,2557
-89.778264993,44.0400726064,DEM,#0571b0,10874
-89.7782642876,43.7149886475,DEM,#0571b0,4332
-89.7782640417,43.6905857859,NOVOTE,#9999999,4406
-89.7782541896,44.2091096495,DEM,#0571b0,14133
-89.778227466,44.0061453068,DEM,#0571b0,11523
-89.7781985897,43.9460856527,DEM,#0571b0,1688
-89.7781409263,44.2110407202,DEM,#0571b0,13884
-89.7781213023,44.1996794849,NOVOTE,#9999999,13587
-89.7780953048,44.2052951482,REP,#ca0020,14145
-89.7780925919,44.2125016227,REP,#ca0020,13939
-89.7780834126,43.9535418232,NOVOTE,#9999999,2559
-89.7780797919,43.9777076661,DEM,#0571b0,2289
-89.7780751547,43.9449940405,NOVOTE,#9999999,1723
-89.7780597625,43.9537369178,REP,#ca0020,2554
-89.7780451278,44.2125853753,REP,#ca0020,13903
-89.7780189681,44.0476332548,REP,#ca0020,10875
-89.7780183911,43.9527767021,NOVOTE,#9999999,2560
-89.7779877808,44.2022240862,REP,#ca0020,13584
-89.7779781591,44.1066893044,DEM,#0571b0,3220
-89.7779739726,43.8125820103,NOVOTE,#9999999,15574
-89.7779695026,43.7185112998,REP,#ca0020,4350
-89.7779499376,44.2054743926,REP,#ca0020,14138
-89.777936458,44.2019170691,REP,#ca0020,13467
-89.7779171775,43.9889965823,DEM,#0571b0,11573
-89.7779129844,43.7972764343,DEM,#0571b0,15625
-89.7778900296,44.1013613847,NOVOTE,#9999999,3189
-89.777884819,43.6470470066,DEM,#0571b0,4691
-89.7778722202,44.1091720721,DEM,#0571b0,3196
-89.7778556541,43.874915408,NOVOTE,#9999999,5086
-89.7778378733,43.9534572108,DEM,#0571b0,2551
-89.7778358091,44.2174528259,REP,#ca0020,13063
-89.7778061918,43.6467544997,REP,#ca0020,4700
-89.7777800795,44.1661520624,DEM,#0571b0,13289
-89.777776456,44.2001813099,REP,#ca0020,13463
-89.7777763118,44.1100881019,DEM,#0571b0,3195
-89.7777550271,44.2145149374,REP,#ca0020,13925
-89.7777332839,44.2226305471,DEM,#0571b0,13018
-89.7777175812,43.6473848196,DEM,#0571b0,4694
-89.7777109469,43.6455049258,NOVOTE,#9999999,4705
-89.7777051292,43.6412899545,REP,#ca0020,17328
-89.7776723192,44.0519772991,NOVOTE,#9999999,11698
-89.7776679572,43.8304797565,REP,#ca0020,5736
-89.7776652497,43.689652394,DEM,#0571b0,4389
-89.7776633751,43.9460077314,NOVOTE,#9999999,1727
-89.7776607972,43.9922222819,NOVOTE,#9999999,11605
-89.7776377583,43.9460432733,NOVOTE,#9999999,1712
-89.7776174558,43.8124359378,DEM,#0571b0,15528
-89.7775784749,44.2235627526,REP,#ca0020,13141
-89.7775628134,44.200641394,REP,#ca0020,13448
-89.7775619226,44.2203824142,NOVOTE,#9999999,13124
-89.7775584432,44.0234334194,DEM,#0571b0,11493
-89.7775520901,43.8466940049,REP,#ca0020,5620
-89.7775471311,43.8132063711,REP,#ca0020,15543
-89.7775384651,44.2245492041,REP,#ca0020,13139
-89.7775224148,44.2326409678,DEM,#0571b0,12936
-89.7775199469,44.220834511,DEM,#0571b0,13031
-89.7775083821,44.2090744195,DEM,#0571b0,14132
-89.7775067101,44.1035026171,NOVOTE,#9999999,3232
-89.7774914472,44.217751086,REP,#ca0020,13106
-89.7774876612,43.6412446877,NOVOTE,#9999999,17334
-89.7774800385,43.7054755339,DEM,#0571b0,4366
-89.7774598057,43.9785241964,DEM,#0571b0,2234
-89.7774519959,44.2142321498,DEM,#0571b0,13872
-89.7774420381,43.955566476,NOVOTE,#9999999,1616
-89.7774280666,44.1067334654,REP,#ca0020,3224
-89.7774003949,44.2071069931,REP,#ca0020,14142
-89.7773982105,44.1097385735,DEM,#0571b0,3194
-89.7773915363,44.2207816577,REP,#ca0020,13057
-89.77738908,43.6462271471,REP,#ca0020,4695
-89.7773845282,44.0688433044,DEM,#0571b0,2885
-89.7773770356,44.01459553,NOVOTE,#9999999,11491
-89.7773678015,43.9933405958,NOVOTE,#9999999,11587
-89.7773422053,43.8177474184,REP,#ca0020,15540
-89.7773418068,44.2238756593,REP,#ca0020,13138
-89.7773336504,44.2142777701,NOVOTE,#9999999,13984
-89.7773326788,43.6929500515,REP,#ca0020,4381
-89.7773299091,44.2215000895,DEM,#0571b0,13021
-89.7773201824,43.6431747743,NOVOTE,#9999999,4704
-89.7773007125,44.2140986802,DEM,#0571b0,13899
-89.7772968737,44.2096052295,DEM,#0571b0,14129
-89.7772778219,44.1320324571,NOVOTE,#9999999,2781
-89.7772657137,44.2010988772,NOVOTE,#9999999,13485
-89.7772617258,43.9737948126,DEM,#0571b0,2260
-89.777240716,43.7616774291,DEM,#0571b0,16063
-89.7772400243,43.9857736707,DEM,#0571b0,11553
-89.7772304199,43.8129408188,NOVOTE,#9999999,15580
-89.7772252341,43.7443149412,NOVOTE,#9999999,16170
-89.7772227355,43.6784928074,DEM,#0571b0,4483
-89.7772146532,44.1103021294,DEM,#0571b0,3193
-89.7772025358,43.6411831392,REP,#ca0020,17329
-89.7771929779,44.2244834403,NOVOTE,#9999999,13143
-89.7771790768,44.222337711,DEM,#0571b0,13047
-89.777168329,44.0942377472,DEM,#0571b0,3323
-89.7771558043,44.2214010091,REP,#ca0020,13058
-89.7771544113,44.1956857548,DEM,#0571b0,13283
-89.7771415454,43.7503777042,DEM,#0571b0,16064
-89.7771119561,44.2029921172,DEM,#0571b0,13443
-89.7771104922,44.2117731414,DEM,#0571b0,13869
-89.7770788168,43.7882875414,DEM,#0571b0,15925
-89.7770538827,44.2242618811,DEM,#0571b0,13134
-89.7770339746,44.0018034612,NOVOTE,#9999999,11546
-89.7770288937,43.781992256,REP,#ca0020,15933
-89.777016346,44.2219696148,NOVOTE,#9999999,13114
-89.776987286,43.7083165407,DEM,#0571b0,4287
-89.7769850314,43.819522692,NOVOTE,#9999999,5742
-89.7769471815,44.2251465262,DEM,#0571b0,13136
-89.7769249835,44.0063857483,NOVOTE,#9999999,11548
-89.7769128847,44.0520516128,DEM,#0571b0,11696
-89.7769089373,43.6412973031,DEM,#0571b0,17327
-89.7768521583,43.6420022432,NOVOTE,#9999999,17337
-89.776838368,43.6774197713,REP,#ca0020,4512
-89.7768370009,44.2127688658,DEM,#0571b0,13875
-89.7768208837,44.2025973156,REP,#ca0020,13460
-89.7768082401,44.1066959516,DEM,#0571b0,3217
-89.7768017732,44.2079429628,REP,#ca0020,14148
-89.7767712752,44.1276567484,NOVOTE,#9999999,2778
-89.7767703024,43.8045086985,REP,#ca0020,15668
-89.7767427125,44.1039590731,REP,#ca0020,3223
-89.7767385924,44.2199016612,REP,#ca0020,13078
-89.7767326477,44.0903891611,NOVOTE,#9999999,3339
-89.7767284218,43.7448968046,DEM,#0571b0,16156
-89.7767280982,43.9687126528,REP,#ca0020,2264
-89.7767196591,43.6767220465,NOVOTE,#9999999,4522
-89.7767129599,44.2032201795,REP,#ca0020,13462
-89.7767114786,44.2232508342,DEM,#0571b0,13045
-89.7767105353,43.6425709456,NOVOTE,#9999999,17325
-89.7767090438,43.6480764948,NOVOTE,#9999999,4186
-89.776705284,43.9791037823,REP,#ca0020,2236
-89.7766996489,43.8722974507,NOVOTE,#9999999,5101
-89.7766977283,43.6446511912,NOVOTE,#9999999,4703
-89.7766946923,43.974860651,NOVOTE,#9999999,2284
-89.7766601885,43.8679371938,REP,#ca0020,5095
-89.7766424174,43.8761104124,REP,#ca0020,5092
-89.7766267565,44.082239282,REP,#ca0020,2889
-89.7766240885,44.0206078753,DEM,#0571b0,11479
-89.7766152126,43.8992272575,DEM,#0571b0,1834
-89.7765888442,44.2024103748,DEM,#0571b0,13436
-89.7765865704,44.2007873709,NOVOTE,#9999999,13486
-89.7765397628,43.7270187106,REP,#ca0020,3997
